id,article_id,conversation_id,turn_id,"speaker","text","person_id_1","person_id_2",Emotion,EmotionalPolarity,Empathy,SelfDisclosure
223,213,10,18,"Person 1","Yeah I here ya, probably makes the operation flow a lot smoother when the surgeon asks for a tool and you're not fumblefuckin around looking to find the blahblahmeter.","p063","p039",1.6667,1,0.6667,1.3333
224,213,10,19,"Person 2","yea they get super pissed if you waste time each minute counts","p063","p039",2.3333,1.3333,1,2.3333
225,213,10,20,"Person 1","what's the longest surgery you;ve ever taken part in?","p063","p039",1,1,0.6667,1
226,213,10,21,"Person 2","8 hour spinal surgery","p063","p039",1,1,0.6667,3
227,213,10,22,"Person 1","Yikes.  Well if Jose would've survived he probaby would have needed at least an 8 hour spinal surgery.","p063","p039",2.3333,1.6667,1.3333,1.6667
228,213,10,23,"Person 2","yes for sure it was nice talking to you goodbye","p063","p039",1.3333,0.6667,0.6667,1
229,213,10,24,"Person 1","bye.","p063","p039",1,1,0.6667,1
230,78,11,0,"Person 1","Hello what did you think about the articlee?","p022","p039",0.6667,1,0.6667,1
231,78,11,1,"Person 2","I thought it shows how people can really change","p022","p039",1.6667,0,2.6667,1.3333
232,78,11,2,"Person 1","Definitely. I felt so bad for the children at first.","p022","p039",3.3333,2,3.6667,2.3333
233,78,11,3,"Person 2","yes they get caught up in the system","p022","p039",2,1.6667,2.6667,1.6667
234,78,11,4,"Person 1","They should be in school and making friends!","p022","p039",3,1.3333,3.3333,2
235,78,11,5,"Person 2","I know well who knows how safe school is now a days","p022","p039",2.3333,1.6667,2.3333,2
236,78,11,6,"Person 1","I had a cousin who went to jail at a young age, he never really changed.","p022","p039",2,2,0.6667,3.3333
237,78,11,7,"Person 2","some people get caught up in that life i have friends that will always be in jail","p022","p039",2.6667,2,1,3.3333
238,78,11,8,"Person 1","I definitely believe that people can't really change. what about you?","p022","p039",2.6667,1.6667,2.3333,2.6667
239,78,11,9,"Person 2","I think most people can but some are real sociopaths","p022","p039",2,1,2.3333,3.3333
240,78,11,10,"Person 1","Maybe my cousin is just a sociopath. I hope those kids that got out find good jobs in the future.","p022","p039",2.3333,0.3333,1.6667,3
241,78,11,11,"Person 2","yea its hard because people are scared to hire people who were in the system even if they change","p022","p039",3,1.6667,3,2.3333
242,78,11,12,"Person 1","I think that if i owned a business, i would definitely think twice about a person who served time","p022","p039",3,2,1.6667,3
243,78,11,13,"Person 2","yea me too","p022","p039",2,2,1.3333,1.6667
244,78,11,14,"Person 1","How would you feel about someone in your family marrying a person that went to jail before?","p022","p039",2,1,0.6667,1
245,78,11,15,"Person 2","it would depend on the crime I guess","p022","p039",2,1,1.3333,2.3333
246,78,11,16,"Person 1","What if it's minor like stealing, but has done it many times.","p022","p039",2,1,0.6667,1.3333
247,78,11,17,"Person 2","I don't know about multiple offenses maybe if it was a max of 2 times","p022","p039",2,1.3333,1,2
248,78,11,18,"Person 1","Very interesting! Well it was nice talking to you! bye","p022","p039",2.6667,0.6667,0.6667,1
249,78,11,19,"Person 2","you too bye","p022","p039",0.6667,1,0.6667,1
250,78,12,0,"Person 1","What did you think about this article","p019","p062",0.6667,0.6667,0.6667,1
251,78,12,1,"Person 2","I always think stories of foster kids are pretty sad.","p019","p062",1.6667,2,3.6667,3.6667
252,78,12,2,"Person 1","I agree... it's such a bad system sometimes and it breaks my heart, cause they are kids","p019","p062",2.3333,2,3.6667,3.6667
253,78,12,3,"Person 2","Of course the kids make matters worse with delinquency, but that's not unexpected behavior considering their experiences.","p019","p062",2.6667,1.3333,4,2.3333
254,78,12,4,"Person 1","Agreed, I'm sure he would be less likely to do that if he  had grown up in more stable conditions. It seems a lot of times the foster care system puts them in a situation that is just as bad or worse then where they wer ebefore","p019","p062",2,1.3333,3.3333,3
255,78,12,5,"Person 2","Yes, although even in good situations it sometimes doesn't work.  I knew an adopted boy and girl who'd come from a very violent background.  They destroyed the adoptive family they were brought into.  The damage had already been done to them as people.","p019","p062",1.6667,2,3,2.6667
256,78,12,6,"Person 1","Oh that's so sad... My neighbors did foster care a lot, and they were a great family. but man some of the kids you could tell had been through some shit and they were so angry.","p019","p062",3.3333,1.3333,4.3333,3
257,78,12,7,"Person 2","Yeah, bless the people who are willing to do that.  And I'm sure most have good intentions.  But it's definitely a tough situation for everyone.","p019","p062",3,0,4.3333,3
258,78,12,8,"Person 1","Agreed, I'm sure it would put a strain on any family or couple, especially if the kids are a handful","p019","p062",2.3333,0.6667,3.3333,3
259,78,12,9,"Person 2","At least there was something of a silver lining in this story.","p019","p062",1.6667,0,3,2.6667
260,78,12,10,"Person 1","for sure! I just wish he could have been helped out more in the process, or for it to be easier on him","p019","p062",2.3333,0.6667,3,3
261,78,12,11,"Person 2","Yes, although I'd also go back to the mother and say the problem starts there. The mother (and probably father) were the first to let the kids down.","p019","p062",3,1.3333,3.6667,2
262,78,12,12,"Person 1","Agreed.... I can't imagine being that kind of parent. i don't get people who are. But there seems to be so many","p019","p062",3.3333,1.3333,3.3333,2.6667
263,78,12,13,"Person 2","Yes, unfortunately.  It's very easy to have children but not so easy to raise them well.","p019","p062",3,2,2.3333,2.3333
264,78,12,14,"Person 1","For sure... But it should be worth it to raise them well, it's your responsibility for having kids","p019","p062",2.3333,2,2,2
265,78,12,15,"Person 2","Absolutely, I agree.  I think if you have children you owe them that.  And most people resent their parents enough you'd think they'd try harder with their own kids.  But few do.","p019","p062",2.3333,1.3333,2,3
266,78,12,16,"Person 1","For sure... it seems everyone has parent problems, but then seem to end up parenting the same way","p019","p062",2,0,3,2
267,78,12,17,"Person 2","It's a strange phenomenon.  At least to me.  But we're often more creatures of habit and genetics and convenience than of thoughtful consideration and values.","p019","p062",2,0,3.3333,2.3333
268,78,12,18,"Person 1","That is a great way to phrase it... It's very interesting for sure. Especially when you have 18+years to change","p019","p062",2,0,3,1.6667
269,78,12,19,"Person 2","Do you have any children?","p019","p062",1,0.6667,0.6667,1
270,78,12,20,"Person 1","I don't, but my husband and I are trying","p019","p062",1.6667,0.3333,1.6667,3
271,78,12,21,"Person 2","Sounds fun.  I hope you're successful and you, your husband, and future children are all thankful for it.  I don't have kids and figure it's best for all parties involved that it stays that way.","p019","p062",2.6667,0,1.3333,2.6667
272,78,12,22,"Person 1","thank you! haha my husband felt that way for a while... It's scary for  sure the thought of bringing another human into this world","p019","p062",3,0.6667,1.3333,3
273,78,12,23,"Person 2","Yes,it's certainly a big responsibility.  But I'm sure you'll do fine.","p019","p062",2.6667,0,1,2.3333
274,78,12,24,"Person 1","Thank you! I sure will try haha","p019","p062",2.3333,0,0.6667,2.3333
275,78,12,25,"Person 2","Anyway, it's been nice chatting with you.  Hope you have a good day.  bye","p019","p062",1.3333,0,0.6667,1.3333
276,78,12,26,"Person 1","bye","p019","p062",1,0.6667,0.6667,1
277,78,13,0,"Person 1","What did you think of this?","p029","p068",0.6667,0.6667,0.6667,1
278,78,13,1,"Person 2","this was so sad i never really thought of kids in foster care and how hard it was","p029","p068",2.6667,2,3.6667,2
279,78,13,2,"Person 1","It is sad for them, no child should have to endure all that","p029","p068",3,2,3.6667,2
280,78,13,3,"Person 2","agreed and not there fault they had behavioral issues","p029","p068",2.6667,2,3,2
281,78,13,4,"Person 1","well, yes and no.  we all have personal responsibility for our choices in my opinion.  regardless of circumstance","p029","p068",2,1.6667,2.3333,2.3333
282,78,13,5,"Person 2","They needed more direction and structure they didnt get in the system","p029","p068",2.6667,1.6667,2.6667,2
283,78,13,6,"Person 1","yes they definitely did, it failed them","p029","p068",2.3333,1.3333,3.3333,1.6667
284,78,13,7,"Person 2","it is nice he changed his life around and is helping others now","p029","p068",3.3333,0,3,2
285,78,13,8,"Person 1","yes that was the best part of the article","p029","p068",2.6667,0,3.3333,1.3333
286,78,13,9,"Person 2","Yeah I did not expect that honestly","p029","p068",2.3333,1,2.6667,2.3333
287,78,13,10,"Person 1","yeah, to turn something good from something bad and now hes helping others","p029","p068",2.6667,0,2.6667,2
288,78,13,11,"Person 2","Agreed, I hope eventually the system is fixed and structured better","p029","p068",2.3333,0.3333,3.3333,2.3333
289,78,13,12,"Person 1","yes it needs help, but i think there is a lack of good foster parents","p029","p068",3,1.3333,3.3333,2
290,78,13,13,"Person 2","yeah i know alot just do it for tax and write offs and are horrible caretakers to the kids","p029","p068",3.6667,1.3333,2.6667,2.6667
291,78,13,14,"Person 1","yeah exactly!!!  And then the kids are mistreated, so saf","p029","p068",3.6667,1.3333,4,1.6667
292,78,13,15,"Person 2","I dont know how they do it so resiliant","p029","p068",2.6667,1,2.6667,2
293,78,13,16,"Person 1","Yeah the human soul has remarkable resilience","p029","p068",3,0,3.6667,1.6667
294,78,13,17,"Person 2","true it is amazing to read about","p029","p068",2.3333,0,3,1.6667
295,78,13,18,"Person 1","Yes, and this was a pretty amazing, sad story with a good ending.  well I must go, have a good day.  goodbye","p029","p068",2.6667,0,3,2
296,78,13,19,"Person 2","great goodbye!","p029","p068",1,0,0.6667,1
297,78,14,0,"Person 1","What a story!","p054","p030",3,1,1.6667,1.3333
298,78,14,1,"Person 2","yeah, lots of ups and downs in that one","p054","p030",2.6667,1.3333,2,1.3333
299,78,14,2,"Person 1","It sounds like the system failed him at an early age","p054","p030",2.3333,2,3,1.6667
300,78,14,3,"Person 2","unfortunately, i think stories like this are all too common with children who go through the foster system.","p054","p030",2.6667,2,2.6667,2.6667
301,78,14,4,"Person 1","For sure. Many fall  through the cracks and its so sad.","p054","p030",3,2,3,2.3333
302,78,14,5,"Person 2","it's really crazy that those two brothers ended up in the same prison","p054","p030",2.6667,1.6667,3,1.3333
303,78,14,6,"Person 1","I know! What are the odds?","p054","p030",3.3333,1.3333,1.6667,1.3333
304,78,14,7,"Person 2","astronomical. Do you have any thoughts on how the foster system could be improved?","p054","p030",2.6667,1,2,2
305,78,14,8,"Person 1","I'd say have more oversight of individual cases. So many children arent getting the attention on their cases that they need. Do you have any suggestions?","p054","p030",2.3333,1.3333,2.3333,2.6667
306,78,14,9,"Person 2","I agree, I also think that counseling services should be provided by the state","p054","p030",2.6667,0,3,2.3333
307,78,14,10,"Person 1","Absolutely. And also some sort of self sufficiency classes for those who are about to age out of the system","p054","p030",3,0,2.6667,2.6667
308,78,14,11,"Person 2","I think we could all benefit from self sufficiency/life skills classes as teenagers.","p054","p030",2.3333,0,2.6667,2.6667
309,78,14,12,"Person 1","My school had them every week and I loved it. Learned a lot of life skills","p054","p030",2.6667,0,1,3
310,78,14,13,"Person 2","What kind of skills did you learn?","p054","p030",1,0.6667,0.6667,1.6667
311,78,14,14,"Person 1","Sewing, vehicle maintenance, budgeting, childcare, basic home repairs, tax basics, etc.","p054","p030",1.3333,0.3333,0.6667,3.6667
312,78,14,15,"Person 2","interesting, I don't think my high school offered classes like that. We had home economics, but that was primarily cooking and cleaning.","p054","p030",2,0,0.6667,3
313,78,14,16,"Person 1","I think all schools should offer classes like that. Theyre very beneficial","p054","p030",2.3333,0,0.6667,3.3333
314,78,14,17,"Person 2","Agreed. What did you think of the sibling that eventually got his masters and now helps kids in similar situations?","p054","p030",1.6667,0.6667,2.3333,2
315,78,14,18,"Person 1","I think its amazing how he turned his life around. A true inspiration","p054","p030",2.6667,0,3.3333,2.3333
316,78,14,19,"Person 2","It's crazy how differently people react to similar circumstances. Thanks for chatting with me today. bye","p054","p030",2,0,2.3333,2
317,78,14,20,"Person 1","Great talking to you. Goodbye","p054","p030",1.3333,0,0.6667,1
318,78,15,0,"Person 1","Hello, what did you think about the article?","p022","p019",0.6667,0.6667,0.6667,1
319,78,15,1,"Person 2","I think it's sad that a kid would have to go through all that...","p022","p019",3.3333,2,3.6667,2
320,78,15,2,"Person 1","It's terrible! I feel so bad for the kid because he should be in school.","p022","p019",4,2,3.6667,2
